case,event,Resource,completeTime,Variant,Variant index,Rfp_id,Permit travel permit number,Task,OrganizationalEntity,RequestedAmount,Activity,Permit TaskNumber,Permit BudgetNumber,Permit ProjectNumber,Project,Permit OrganizationalEntity,Permit RequestedBudget,Cost Type,Permit id,Permit ActivityNumber,RfpNumber,id,org:role
request for payment 185496,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-03-08 15:28:54.000,Variant 92,92,request for payment 185496,travel permit number 424,UNKNOWN,organizational unit 65468,3795.884444902999,UNKNOWN,task 427,budget 425,project 426,project 503,organizational unit 65454,923.0813153823278,0,travel permit 423,UNKNOWN,request for payment number 185497,st_step 185502_0,EMPLOYEE
request for payment 185496,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-03-08 15:30:17.000,Variant 92,92,request for payment 185496,travel permit number 424,UNKNOWN,organizational unit 65468,3795.884444902999,UNKNOWN,task 427,budget 425,project 426,project 503,organizational unit 65454,923.0813153823278,0,travel permit 423,UNKNOWN,request for payment number 185497,st_step 185500_0,ADMINISTRATION
request for payment 185496,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018-03-09 16:18:21.000,Variant 92,92,request for payment 185496,travel permit number 424,UNKNOWN,organizational unit 65468,3795.884444902999,UNKNOWN,task 427,budget 425,project 426,project 503,organizational unit 65454,923.0813153823278,0,travel permit 423,UNKNOWN,request for payment number 185497,st_step 185501_0,BUDGET OWNER
request for payment 185496,Request For Payment APPROVED by SUPERVISOR,STAFF MEMBER,2018-03-13 13:52:52.000,Variant 92,92,request for payment 185496,travel permit number 424,UNKNOWN,organizational unit 65468,3795.884444902999,UNKNOWN,task 427,budget 425,project 426,project 503,organizational unit 65454,923.0813153823278,0,travel permit 423,UNKNOWN,request for payment number 185497,st_step 185498_0,SUPERVISOR
request for payment 185496,Request For Payment FINAL_APPROVED by DIRECTOR,STAFF MEMBER,2018-03-14 12:52:52.000,Variant 92,92,request for payment 185496,travel permit number 424,UNKNOWN,organizational unit 65468,3795.884444902999,UNKNOWN,task 427,budget 425,project 426,project 503,organizational unit 65454,923.0813153823278,0,travel permit 423,UNKNOWN,request for payment number 185497,st_step 185499_0,DIRECTOR
request for payment 185496,Request Payment,SYSTEM,2018-03-16 09:54:44.000,Variant 92,92,request for payment 185496,travel permit number 424,UNKNOWN,organizational unit 65468,3795.884444902999,UNKNOWN,task 427,budget 425,project 426,project 503,organizational unit 65454,923.0813153823278,0,travel permit 423,UNKNOWN,request for payment number 185497,rp_request for payment 185496_15,UNDEFINED
request for payment 185496,Payment Handled,SYSTEM,2018-03-19 17:30:54.000,Variant 92,92,request for payment 185496,travel permit number 424,UNKNOWN,organizational unit 65468,3795.884444902999,UNKNOWN,task 427,budget 425,project 426,project 503,organizational unit 65454,923.0813153823278,0,travel permit 423,UNKNOWN,request for payment number 185497,rp_request for payment 185496_16,UNDEFINED
request for payment 67777,Permit SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-03-08 16:10:59.000,Variant 136,136,request for payment 67777,travel permit number 67776,task 67778,organizational unit 65462,1007.7591785530368,activity 505,task 427,budget 24171,project 24172,project 503,organizational unit 65459,1007.7591785530368,0,travel permit 67775,UNKNOWN,UNKNOWN,st_step 67782_0,EMPLOYEE
request for payment 67777,Permit APPROVED by ADMINISTRATION,STAFF MEMBER,2018-03-21 12:00:35.000,Variant 136,136,request for payment 67777,travel permit number 67776,task 67778,organizational unit 65462,1007.7591785530368,activity 505,task 427,budget 24171,project 24172,project 503,organizational unit 65459,1007.7591785530368,0,travel permit 67775,UNKNOWN,UNKNOWN,st_step 67781_0,ADMINISTRATION
request for payment 67777,Permit APPROVED by BUDGET OWNER,STAFF MEMBER,2018-04-11 09:14:29.000,Variant 136,136,request for payment 67777,travel permit number 67776,task 67778,organizational unit 65462,1007.7591785530368,activity 505,task 427,budget 24171,project 24172,project 503,organizational unit 65459,1007.7591785530368,0,travel permit 67775,UNKNOWN,UNKNOWN,st_step 67783_0,BUDGET OWNER
request for payment 67777,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-04-11 13:54:08.000,Variant 136,136,request for payment 67777,travel permit number 67776,task 67778,organizational unit 65462,1007.7591785530368,activity 505,task 427,budget 24171,project 24172,project 503,organizational unit 65459,1007.7591785530368,0,travel permit 67775,UNKNOWN,UNKNOWN,st_step 67786_0,EMPLOYEE
request for payment 67777,Permit FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-04-12 08:11:31.000,Variant 136,136,request for payment 67777,travel permit number 67776,task 67778,organizational unit 65462,1007.7591785530368,activity 505,task 427,budget 24171,project 24172,project 503,organizational unit 65459,1007.7591785530368,0,travel permit 67775,UNKNOWN,UNKNOWN,st_step 67784_0,SUPERVISOR
request for payment 67777,Request For Payment REJECTED by ADMINISTRATION,STAFF MEMBER,2018-05-02 11:10:50.000,Variant 136,136,request for payment 67777,travel permit number 67776,task 67778,organizational unit 65462,1007.7591785530368,activity 505,task 427,budget 24171,project 24172,project 503,organizational unit 65459,1007.7591785530368,0,travel permit 67775,UNKNOWN,UNKNOWN,st_step 67785_0,ADMINISTRATION
request for payment 67777,Request For Payment REJECTED by EMPLOYEE,STAFF MEMBER,2018-05-02 15:28:17.000,Variant 136,136,request for payment 67777,travel permit number 67776,task 67778,organizational unit 65462,1007.7591785530368,activity 505,task 427,budget 24171,project 24172,project 503,organizational unit 65459,1007.7591785530368,0,travel permit 67775,UNKNOWN,UNKNOWN,st_step 67787_0,EMPLOYEE
request for payment 57327,Permit SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-03-08 16:30:33.000,Variant 1,1,request for payment 57327,travel permit number 57324,task 56449,organizational unit 65458,134.70788773436058,activity 505,task 427,budget 698,project 23835,project 503,organizational unit 65458,1497.871288986547,0,travel permit 57323,UNKNOWN,request for payment number 57328,st_step 57333_0,EMPLOYEE
request for payment 57327,Permit APPROVED by ADMINISTRATION,STAFF MEMBER,2018-03-08 16:31:32.000,Variant 1,1,request for payment 57327,travel permit number 57324,task 56449,organizational unit 65458,134.70788773436058,activity 505,task 427,budget 698,project 23835,project 503,organizational unit 65458,1497.871288986547,0,travel permit 57323,UNKNOWN,request for payment number 57328,st_step 57331_0,ADMINISTRATION
request for payment 57327,Permit FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-03-08 16:39:25.000,Variant 1,1,request for payment 57327,travel permit number 57324,task 56449,organizational unit 65458,134.70788773436058,activity 505,task 427,budget 698,project 23835,project 503,organizational unit 65458,1497.871288986547,0,travel permit 57323,UNKNOWN,request for payment number 57328,st_step 57332_0,SUPERVISOR
request for payment 57327,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-04-03 11:48:45.000,Variant 1,1,request for payment 57327,travel permit number 57324,task 56449,organizational unit 65458,134.70788773436058,activity 505,task 427,budget 698,project 23835,project 503,organizational unit 65458,1497.871288986547,0,travel permit 57323,UNKNOWN,request for payment number 57328,st_step 57338_0,EMPLOYEE
request for payment 57327,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-04-03 11:48:50.000,Variant 1,1,request for payment 57327,travel permit number 57324,task 56449,organizational unit 65458,134.70788773436058,activity 505,task 427,budget 698,project 23835,project 503,organizational unit 65458,1497.871288986547,0,travel permit 57323,UNKNOWN,request for payment number 57328,st_step 57339_0,ADMINISTRATION
request for payment 57327,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-04-03 14:56:21.000,Variant 1,1,request for payment 57327,travel permit number 57324,task 56449,organizational unit 65458,134.70788773436058,activity 505,task 427,budget 698,project 23835,project 503,organizational unit 65458,1497.871288986547,0,travel permit 57323,UNKNOWN,request for payment number 57328,st_step 57337_0,SUPERVISOR
request for payment 57327,Request Payment,SYSTEM,2018-04-05 09:34:18.000,Variant 1,1,request for payment 57327,travel permit number 57324,task 56449,organizational unit 65458,134.70788773436058,activity 505,task 427,budget 698,project 23835,project 503,organizational unit 65458,1497.871288986547,0,travel permit 57323,UNKNOWN,request for payment number 57328,rp_request for payment 57327_15,UNDEFINED
request for payment 57327,Payment Handled,SYSTEM,2018-04-09 17:30:59.000,Variant 1,1,request for payment 57327,travel permit number 57324,task 56449,organizational unit 65458,134.70788773436058,activity 505,task 427,budget 698,project 23835,project 503,organizational unit 65458,1497.871288986547,0,travel permit 57323,UNKNOWN,request for payment number 57328,rp_request for payment 57327_16,UNDEFINED
request for payment 57325,Permit SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-03-08 16:30:33.000,Variant 1,1,request for payment 57325,travel permit number 57324,task 56449,organizational unit 65458,492.5885447002738,activity 505,task 427,budget 698,project 23835,project 503,organizational unit 65458,1497.871288986547,0,travel permit 57323,UNKNOWN,request for payment number 57326,st_step 57333_0,EMPLOYEE
request for payment 57325,Permit APPROVED by ADMINISTRATION,STAFF MEMBER,2018-03-08 16:31:32.000,Variant 1,1,request for payment 57325,travel permit number 57324,task 56449,organizational unit 65458,492.5885447002738,activity 505,task 427,budget 698,project 23835,project 503,organizational unit 65458,1497.871288986547,0,travel permit 57323,UNKNOWN,request for payment number 57326,st_step 57331_0,ADMINISTRATION
request for payment 57325,Permit FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-03-08 16:39:25.000,Variant 1,1,request for payment 57325,travel permit number 57324,task 56449,organizational unit 65458,492.5885447002738,activity 505,task 427,budget 698,project 23835,project 503,organizational unit 65458,1497.871288986547,0,travel permit 57323,UNKNOWN,request for payment number 57326,st_step 57332_0,SUPERVISOR
request for payment 57325,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-04-03 12:02:52.000,Variant 1,1,request for payment 57325,travel permit number 57324,task 56449,organizational unit 65458,492.5885447002738,activity 505,task 427,budget 698,project 23835,project 503,organizational unit 65458,1497.871288986547,0,travel permit 57323,UNKNOWN,request for payment number 57326,st_step 57336_0,EMPLOYEE
request for payment 57325,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-04-03 12:03:24.000,Variant 1,1,request for payment 57325,travel permit number 57324,task 56449,organizational unit 65458,492.5885447002738,activity 505,task 427,budget 698,project 23835,project 503,organizational unit 65458,1497.871288986547,0,travel permit 57323,UNKNOWN,request for payment number 57326,st_step 57335_0,ADMINISTRATION
request for payment 57325,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-04-03 14:55:52.000,Variant 1,1,request for payment 57325,travel permit number 57324,task 56449,organizational unit 65458,492.5885447002738,activity 505,task 427,budget 698,project 23835,project 503,organizational unit 65458,1497.871288986547,0,travel permit 57323,UNKNOWN,request for payment number 57326,st_step 57334_0,SUPERVISOR
request for payment 57325,Request Payment,SYSTEM,2018-04-05 09:33:53.000,Variant 1,1,request for payment 57325,travel permit number 57324,task 56449,organizational unit 65458,492.5885447002738,activity 505,task 427,budget 698,project 23835,project 503,organizational unit 65458,1497.871288986547,0,travel permit 57323,UNKNOWN,request for payment number 57326,rp_request for payment 57325_15,UNDEFINED
request for payment 57325,Payment Handled,SYSTEM,2018-04-09 17:30:59.000,Variant 1,1,request for payment 57325,travel permit number 57324,task 56449,organizational unit 65458,492.5885447002738,activity 505,task 427,budget 698,project 23835,project 503,organizational unit 65458,1497.871288986547,0,travel permit 57323,UNKNOWN,request for payment number 57326,rp_request for payment 57325_16,UNDEFINED
request for payment 15149,Permit SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-03-08 19:00:38.000,Variant 4,4,request for payment 15149,travel permit number 15148,UNKNOWN,organizational unit 65458,2354.2059160958615,UNKNOWN,UNKNOWN,budget 475,UNKNOWN,project 503,organizational unit 65458,4517.728486962775,0,travel permit 15147,UNKNOWN,request for payment number 15150,st_step 15154_0,EMPLOYEE
request for payment 15149,Permit APPROVED by ADMINISTRATION,STAFF MEMBER,2018-03-08 19:00:40.000,Variant 4,4,request for payment 15149,travel permit number 15148,UNKNOWN,organizational unit 65458,2354.2059160958615,UNKNOWN,UNKNOWN,budget 475,UNKNOWN,project 503,organizational unit 65458,4517.728486962775,0,travel permit 15147,UNKNOWN,request for payment number 15150,st_step 15156_0,ADMINISTRATION
request for payment 15149,Permit APPROVED by BUDGET OWNER,STAFF MEMBER,2018-03-09 12:07:24.000,Variant 4,4,request for payment 15149,travel permit number 15148,UNKNOWN,organizational unit 65458,2354.2059160958615,UNKNOWN,UNKNOWN,budget 475,UNKNOWN,project 503,organizational unit 65458,4517.728486962775,0,travel permit 15147,UNKNOWN,request for payment number 15150,st_step 15155_0,BUDGET OWNER
request for payment 15149,Permit APPROVED by SUPERVISOR,STAFF MEMBER,2018-03-12 11:02:29.000,Variant 4,4,request for payment 15149,travel permit number 15148,UNKNOWN,organizational unit 65458,2354.2059160958615,UNKNOWN,UNKNOWN,budget 475,UNKNOWN,project 503,organizational unit 65458,4517.728486962775,0,travel permit 15147,UNKNOWN,request for payment number 15150,st_step 15153_0,SUPERVISOR
request for payment 15149,Permit FINAL_APPROVED by DIRECTOR,STAFF MEMBER,2018-03-13 08:12:03.000,Variant 4,4,request for payment 15149,travel permit number 15148,UNKNOWN,organizational unit 65458,2354.2059160958615,UNKNOWN,UNKNOWN,budget 475,UNKNOWN,project 503,organizational unit 65458,4517.728486962775,0,travel permit 15147,UNKNOWN,request for payment number 15150,st_step 15157_0,DIRECTOR
request for payment 15149,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-03-13 10:41:18.000,Variant 4,4,request for payment 15149,travel permit number 15148,UNKNOWN,organizational unit 65458,2354.2059160958615,UNKNOWN,UNKNOWN,budget 475,UNKNOWN,project 503,organizational unit 65458,4517.728486962775,0,travel permit 15147,UNKNOWN,request for payment number 15150,st_step 15158_0,EMPLOYEE
